kl_hash,kl_threat_score,kl_category,kl_first_seen,kl_popularity,kl_threat
8BFE17C8BFCF9D132468BE3ED77B45A4,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
4CF47BF4620E402209FC203F6F4575F1,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
559B33578B4398A12D4355D76EB94BF9,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
AA864D4F84FCD2D9AEF7502B182C2A41,63,malware,22.11.2019 03:32,2,HEUR:Trojan.Script.Generic
D15A15708200F5FB46A2FBFFF467BEE5,63,malware,22.11.2019 03:32,2,HEUR:Trojan.Script.Generic
AA864D4F84FCD2D9AEF7502B182C2A41,63,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Generic
D15A15708200F5FB46A2FBFFF467BEE5,63,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Generic
09B3FDD2F965E2950EC5E48CBB3AD0F6,63,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Generic
EEB4742AB9432CC2C1F126E18BDFEB39,63,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Generic
D15A15708200F5FB46A2FBFFF467BEE5,63,malware,21.11.2019 02:36,2,HEUR:Trojan.Script.Generic
AA864D4F84FCD2D9AEF7502B182C2A41,63,malware,21.11.2019 02:36,2,HEUR:Trojan.Script.Generic
75A4055413D2792ACBDA10D85DCE6669,63,malware,10.04.2020 20:24,2,HEUR:Trojan-Downloader.Script.Generic
D35DE4FCB0953059AF6C6F7EE7AAD5DC,63,malware,10.04.2020 20:24,2,HEUR:Exploit.MSOffice.CVE-2017-8570.a
1E52B935D25FB31A48441B67FD67E514,63,malware,10.02.2020 22:29,2,HEUR:Trojan.Script.Generic
AA864D4F84FCD2D9AEF7502B182C2A41,62,malware,21.11.2019 10:08,2,HEUR:Trojan.Script.Generic
D15A15708200F5FB46A2FBFFF467BEE5,62,malware,21.11.2019 10:08,2,HEUR:Trojan.Script.Generic
D15A15708200F5FB46A2FBFFF467BEE5,62,malware,21.11.2019 02:34,2,HEUR:Trojan.Script.Generic
AA864D4F84FCD2D9AEF7502B182C2A41,62,malware,21.11.2019 02:34,2,HEUR:Trojan.Script.Generic
21D8B6ED6DD4D9ACFB1393C2FC093A4A,62,malware,21.11.2019 02:34,2,HEUR:Trojan.Script.Generic
192BE66923401091DD2E34ACF1B9FE8F,62,malware,10.04.2020 04:57,2,HEUR:Trojan.Script.Generic
EA623BE1968CCF721813C50C5A4AE292,62,malware,10.04.2020 04:57,2,HEUR:Hoax.Script.Loss.gen
7FD8809CCDB2841BE4AD9B0D45ED7B1E,62,malware,10.04.2020 04:57,2,HEUR:Hoax.Script.Loss.gen
3065D2B1E3D3C674F7C51167BF9CB6D3,62,malware,10.04.2020 04:57,2,HEUR:Hoax.Script.Loss.gen
B080B889563267128D7813ADE001C97E,62,malware,10.04.2020 04:57,2,HEUR:Hoax.Script.Loss.gen
2CF47059B004258909EA77D500086C2B,62,malware,10.04.2020 04:57,2,HEUR:Trojan.Script.Generic
B6152F88E3F47C174725A12270BBE938,61,malware,23.11.2017 04:10,2,HEUR:Trojan-PSW.Script.Generic
D15A15708200F5FB46A2FBFFF467BEE5,61,malware,21.11.2019 10:36,2,HEUR:Trojan.Script.Generic
AA864D4F84FCD2D9AEF7502B182C2A41,61,malware,21.11.2019 10:36,2,HEUR:Trojan.Script.Generic
0D7FC431298296DAF5EE28290C5348EC,60,malware,23.11.2017 04:05,4,HEUR:Trojan.Script.Generic
D3057E2DCD5C9634A8FE8B1F774C8FC4,60,malware,22.11.2017 22:07,4,HEUR:Trojan.Script.Miner.gen
E76237241D0F95953432A563EEBE02C0,60,malware,21.11.2019 09:55,2,HEUR:Trojan.Script.Generic
D15A15708200F5FB46A2FBFFF467BEE5,60,malware,21.11.2019 09:55,2,HEUR:Trojan.Script.Generic
AA864D4F84FCD2D9AEF7502B182C2A41,60,malware,21.11.2019 02:36,2,HEUR:Trojan.Script.Generic
D15A15708200F5FB46A2FBFFF467BEE5,60,malware,21.11.2019 02:36,2,HEUR:Trojan.Script.Generic
09B3FDD2F965E2950EC5E48CBB3AD0F6,60,malware,21.11.2019 02:36,2,HEUR:Trojan.Script.Generic
D15A15708200F5FB46A2FBFFF467BEE5,60,malware,23.11.2019 11:47,2,HEUR:Trojan.Script.Generic
AA864D4F84FCD2D9AEF7502B182C2A41,60,malware,23.11.2019 11:47,2,HEUR:Trojan.Script.Generic
34E071EC816BD25BE7E9C225ABF4E721,60,malware,23.11.2019 11:47,2,HEUR:Trojan.Script.Generic
997DA08F9E3EDD425D005DA6625F315D,59,malware,22.07.2018 17:00,2,HEUR:Trojan.Script.Miner.gen
89E8553BC8C2A15A564195F60BE879FF,59,malware,22.07.2018 17:00,2,HEUR:Trojan.Script.Miner.gen
D89080870D91C272B6D87AB4A8308A65,59,malware,22.07.2018 17:00,2,HEUR:Trojan.Script.Miner.gen
9B724F56357407FBDC50D7E90DA321D2,59,malware,22.07.2018 17:00,2,HEUR:Trojan.Script.Miner.gen
BDEC4BFE431F8B3AC83A02940909063B,59,malware,22.07.2018 17:00,2,HEUR:Trojan.Script.Miner.gen
62A5508DA9B2333297B710D4C6A0CBB6,59,malware,22.07.2018 17:00,2,HEUR:Trojan.Script.Miner.gen
FFEEF4DB785E44754E47FD440CEADA4E,59,malware,22.07.2018 17:00,2,HEUR:Trojan.Script.Miner.gen
1F165F991A9CC385BB33D662F518D93A,59,malware,22.07.2018 17:00,2,HEUR:Trojan.Script.Miner.gen
26209357537DB9A1FDFDC4D2FF134F9A,59,malware,22.07.2018 17:00,2,HEUR:Trojan.Script.Miner.gen
34D34B733B820C51EF71A2284368CF2E,59,malware,22.07.2018 17:00,2,HEUR:Trojan.Script.Miner.gen
2EA077045B4896EE7DAB017FDB7FE6E9,59,malware,26.01.2015 00:00,2,HEUR:Trojan.Script.Generic
AE14322421C3DE395E3A463F4B9E58B0,59,malware,26.01.2015 00:00,2,HEUR:Trojan.Script.Generic
6610CCA7B4EB8A2BE4F592379BEFAA2E,59,malware,26.01.2015 00:00,2,Trojan.Win32.APosT.lao
5694F4B6550C7F89247E98F0AC1F52F8,59,malware,26.01.2015 00:00,2,HEUR:Worm.Win32.WBVB.vam
6D77CD09BE790E33C4CD553A323078FC,59,malware,26.01.2015 00:00,2,HEUR:Worm.Win32.WBVB.vam
AEB45157A83D8E013CE4896D911B6722,59,malware,26.01.2015 00:00,2,HEUR:Trojan.Win32.Generic
